mean,std_dev,min,max,median,label
598515838355.1353,17453951860480.75,-142000000.0,562000000000000.0,2.77,POSITIVE
17217353.795106642,422339943.8152652,-48200000.0,12400000000.0,-0.0408,POSITIVE
12937056.525971675,382278086.5470423,-295000.0,13200000000.0,5.86,NEUTRAL
33850036.38882336,1016352797.3226289,-30400000.0,36500000000.0,5.75,NEUTRAL
996087486363.596,29993773358361.46,-1670000000000.0,1070000000000000.0,2.9,NEGATIVE
11327455.062095353,337802098.27766716,-58400000.0,11800000000.0,6.05,NEUTRAL
46287374.95532094,842338963.4501398,-44900000.0,22700000000.0,20.6,NEUTRAL
37356347.27718613,740374679.5149497,-21700000.0,16800000000.0,4.795,POSITIVE
33005178.707488462,964090159.377301,-254000000.0,30200000000.0,7.665,NEUTRAL
16343202651.243994,472568126269.50995,-49800000000.0,13700000000000.0,12.6,NEUTRAL
10137270.716148695,258579795.0282225,-67000000.0,8470000000.0,2.395,POSITIVE
40496710190.14467,1174999292283.2068,-24300000000.0,36100000000000.0,-5.115,NEGATIVE
22430040.230199527,647099502.6021085,-311000.0,20200000000.0,6.5,NEUTRAL
1980404702335.774,59631166684016.95,-1960000000000.0,2130000000000000.0,-0.19449999999999998,POSITIVE
3150903696249.1846,91390644798830.17,-2030.0,2800000000000000.0,0.0015000000000000013,POSITIVE
547589910395.4121,16626036288951.078,-349000000000.0,605000000000000.0,-19.6,POSITIVE
59197672061.37266,1729382531298.447,-117000000000.0,55600000000000.0,-58.3,NEGATIVE
103302998366.02455,4124326278486.227,-3090000.0,169000000000000.0,2.215,POSITIVE
2941944670726.847,89043164202034.83,-121000000.0,3220000000000000.0,0.5609999999999999,POSITIVE
17149359.79891304,503993424.20161504,-29200000.0,17100000000.0,9.03,NEUTRAL
19968156.539822917,578240413.3959912,-1260000.0,18600000000.0,10.4,NEUTRAL
11736580.051893445,362693738.31062025,-40100000.0,13800000000.0,4.87,POSITIVE
28726992.090510637,879235170.6413691,-216000000.0,32200000000.0,4.46,NEUTRAL
577645694617.8918,16763973673307.816,-826000000000.0,489000000000000.0,-0.8320000000000001,NEGATIVE
24609593.34998505,709086171.6749707,-57500.0,21100000000.0,4.925000000000001,NEUTRAL
1740931185994.8804,50389307724911.234,-29900000.0,1510000000000000.0,-4.79,NEGATIVE
2122532434287.1877,60504256473869.43,-120000000000.0,2060000000000000.0,12.1,NEGATIVE
48464637.199136116,983461173.6490365,-271000000.0,28400000000.0,3.215,POSITIVE
6980866.146094876,201833051.2442621,-215000.0,6330000000.0,2.67,NEUTRAL
21210208.602663018,575816931.7330241,-13100000.0,18900000000.0,4.885,NEUTRAL
55985859.02537823,1059458106.5118403,-271000000.0,28400000000.0,3.03,POSITIVE
9881404.080440601,280412305.0946397,-29700000.0,8560000000.0,-0.6435,POSITIVE
12129070531470.346,497709833950600.4,-27600000000000.0,2.04e+16,16.4,POSITIVE
34660451.867150046,936763517.6415629,-175000000.0,29500000000.0,6.17,POSITIVE
7025573.553372905,147613333.6697411,-26000000.0,4920000000.0,-7.03,POSITIVE
15259210.237740867,444216667.68905824,-96000000.0,16100000000.0,1.46,POSITIVE
17046954.599267155,544268402.0270319,-15100000.0,21000000000.0,6.24,NEUTRAL
966773043040.1849,28063777758565.72,-2350.0,870000000000000.0,0.477,NEGATIVE
20671656.91373068,618101682.0692528,-527000.0,22100000000.0,6.62,NEUTRAL
42134632.72484983,878616728.6139795,-53700000.0,21500000000.0,5.53,POSITIVE
34873424.658864446,1000464024.0778966,-36900000.0,29500000000.0,6.385,POSITIVE
1627590461333.345,47121162398943.13,-221000000.0,1420000000000000.0,-34.5,NEGATIVE
3134018839047.639,91067429168696.64,-2990000000000.0,2800000000000000.0,0.0262,POSITIVE
909844240859.4879,26431200090714.453,-2200.0,823000000000000.0,4.105,NEGATIVE
918389925.0417672,15481798084.452137,-1540000000.0,322000000000.0,4.745,POSITIVE
401850895044.38184,11646705723137.104,-8230000.0,358000000000000.0,1.57,NEGATIVE
265932942792.95563,7744822352295.847,-202000000000.0,245000000000000.0,0.771,NEGATIVE
20136231.449975733,581795330.9301183,-6930000.0,18300000000.0,9.33,NEUTRAL
702637840528.3168,20395328710087.926,-26000000.0,629000000000000.0,0.521,NEGATIVE
63888924.023757406,1661602819.0488372,-525000000.0,52700000000.0,7.640000000000001,NEUTRAL
4112618711692.41,119264388566432.05,-1180000000000.0,3590000000000000.0,-0.2508,NEGATIVE
21569175.39485505,638862971.3716868,-36300000.0,22200000000.0,5.41,NEUTRAL
2116478216534.4011,61632490056730.51,-687000000.0,1980000000000000.0,-7.125,NEGATIVE
26444420.937860414,752916737.8327367,-119000000.0,22800000000.0,3.51,POSITIVE
28662242.10489895,824111578.4439032,-95400000.0,26700000000.0,0.874,POSITIVE
149800965957.32434,4357215602276.5293,-185000000000.0,135000000000000.0,0.0,POSITIVE
24258362.19109256,663546443.2969792,-22300000.0,22300000000.0,5.64,NEUTRAL
10870372.000953687,320737227.0773496,-41600000.0,11100000000.0,5.82,NEUTRAL
13274750.85862403,386831047.1449587,-4300000.0,13500000000.0,6.25,NEUTRAL
624418432103.0111,18073753023658.074,-3780000000.0,546000000000000.0,0.9865,NEGATIVE
27089954465.51022,785400817768.517,-27000000000.0,23700000000000.0,-91.69999999999999,NEGATIVE
2941884946162.6167,85372008286552.8,-4020000000000.0,2490000000000000.0,-1.6749999999999998,POSITIVE
14970406.004851298,443477623.52446765,-24900000.0,16000000000.0,1.41,POSITIVE
37030183.330863915,785211909.3855764,-9740000.0,23100000000.0,2.94,POSITIVE
27960322.88644267,835617846.1362852,-29500.0,29800000000.0,6.92,NEUTRAL
2929647485.2097564,65364980479.471634,-8490000000.0,1820000000000.0,7.95,NEUTRAL
100107896931.02667,2960616734113.5845,-9880000.0,102000000000000.0,-1.475,NEGATIVE
292660942983.04016,8480834590338.519,-70700000.0,259000000000000.0,-54.2,POSITIVE
16240151.42265207,444837115.337318,-9480000.0,13800000000.0,0.3635,POSITIVE
91265933.13003318,2799836633.256965,-991000000.0,111000000000.0,3.6550000000000002,POSITIVE
5115882088.913415,148663407179.1415,-22900000000.0,4510000000000.0,-13.8,POSITIVE
916157886217.873,26594769323805.895,-1540000000000.0,776000000000000.0,4.574999999999999,NEGATIVE
24925792879.895622,728800044875.8721,-26000000000.0,24000000000000.0,-78.5,NEGATIVE
1640992916316.3755,48098331535529.64,-2120000000000.0,1580000000000000.0,1.0550000000000002,NEGATIVE
27644735.468327142,800794189.335989,-166000.0,24900000000.0,6.115,NEUTRAL
16448909.808202466,451773332.95111334,-4720000.0,13800000000.0,4.175000000000001,POSITIVE
19720263.45503989,561144715.1842287,-4540000.0,17000000000.0,6.255,POSITIVE
35765893.37908852,1038618039.5647955,-178000000.0,30900000000.0,5.58,NEUTRAL
23830349.626362696,662131363.1458684,-95000000.0,20600000000.0,8.16,NEUTRAL
21853589.946373444,631309265.6153145,-36700000.0,18600000000.0,6.115,NEUTRAL
699558655775.5752,20304245163702.395,-950.0,631000000000000.0,-24.7,NEGATIVE
127007878743.73143,3691236139696.5293,-126000000.0,116000000000000.0,-44.9,NEGATIVE
2935917641810.5635,89995534858443.16,-4820000000000.0,3310000000000000.0,2.96,POSITIVE
18275694.198572967,534748941.1711209,-2240000.0,17800000000.0,4.13,NEUTRAL
190578723.9387474,5196119312.867369,-66200000.0,190000000000.0,-1.4249999999999998,POSITIVE
12345363.196944173,358997313.5218868,-62100000.0,10800000000.0,6.48,NEUTRAL
469452733319.9545,13591328631763.912,-115000000.0,399000000000000.0,-0.15400000000000003,NEGATIVE
115965209260.50433,3389893011512.6245,-7990000000.0,118000000000000.0,-157.5,POSITIVE
201498258935.0413,5849661448229.169,-295000000000.0,175000000000000.0,-0.8694999999999999,NEGATIVE
128618370077.01062,3843803973302.966,-185000000000.0,135000000000000.0,0.8785000000000001,POSITIVE
3734694600.2091107,143307559078.97412,-19200000000.0,5860000000000.0,2.74,POSITIVE
29049749.401921604,845518171.1894776,-57600000.0,26200000000.0,2.995,NEUTRAL
1228294178335.4734,35527769479453.87,-1990.0,1030000000000000.0,1.48,NEGATIVE
2704251855362.717,78631225658804.64,-3640000000000.0,2420000000000000.0,3.18,POSITIVE
2628124503831.5723,76455145309305.2,-3050000000000.0,2380000000000000.0,-1.81,POSITIVE
13608110.619262775,409759458.4198703,-54100000.0,14600000000.0,5.28,NEUTRAL
748842810.0993127,21186059082.0197,-4630000000.0,674000000000.0,7.165,NEUTRAL
41511506.37862742,1208274018.9390192,-244000000.0,37300000000.0,6.95,NEUTRAL
841689655.9261183,24212630654.509167,-5580000000.0,789000000000.0,7.16,NEUTRAL
22553634.892940156,652391139.3584561,-101000.0,20400000000.0,6.56,NEUTRAL
14353285.950319791,415647895.1732459,-55600000.0,12100000000.0,5.84,NEUTRAL
3209598764280.1143,93141598479715.34,-4140000000000.0,2740000000000000.0,-0.3265,NEGATIVE
19829895.737024706,565673696.5437945,-87100.0,17600000000.0,3.8,POSITIVE
36369506770.71159,978484994217.8629,-28200000000.0,38200000000000.0,9.865,NEUTRAL
51500756008.57442,1498153419153.544,-79900000000.0,46700000000000.0,-61.5,NEGATIVE
6349736376427.7295,185596198849980.44,-8010000000000.0,6000000000000000.0,4.72,NEGATIVE
674372814232.1873,19799369018070.355,-397000000000.0,659000000000000.0,1.145,NEGATIVE
32338808.723650057,951749447.8664184,-176000000.0,31300000000.0,5.1850000000000005,NEUTRAL
526110881968.3162,15308289019948.027,-297000000000.0,482000000000000.0,-122.0,NEGATIVE
9233417.63171962,266509395.96636295,-45600000.0,8210000000.0,8.190000000000001,NEUTRAL
9973904315.552052,237925560153.62228,-21400000000.0,6470000000000.0,3.83,NEUTRAL
956494497690.9564,27717497826672.637,-108000000000.0,814000000000000.0,1.79,NEGATIVE
46176098960.25071,1362438892395.838,-88600000.0,46600000000000.0,-6.08,NEGATIVE
8449117.570647264,246347227.91227657,-19000000.0,8080000000.0,4.38,NEUTRAL
14463193.903379465,324506075.4717707,-29500000.0,9780000000.0,-3.645,POSITIVE
791231083426.0474,23211707979010.605,-1010000000000.0,768000000000000.0,2.62,POSITIVE
63401799407.86416,1837985005050.9014,-37200000000.0,55200000000000.0,-0.9570000000000001,NEGATIVE
787176438516.0306,28363143312805.496,-27300000.0,1150000000000000.0,-132.5,POSITIVE
3357877425057.085,97538486659986.22,-4900000000000.0,2950000000000000.0,3.62,NEGATIVE
18602113.508775674,526581743.3591306,-54400000.0,17000000000.0,1.21,POSITIVE
56962708.62048744,1670771564.5480742,-281000000.0,53800000000.0,6.06,NEUTRAL
9930743686.15707,231101566236.54364,-11200000000.0,7570000000000.0,21.7,POSITIVE
27469552.189447984,877863812.6405336,-21600000.0,34100000000.0,6.0,NEUTRAL
31310773954.943054,907822555485.0195,-28100000000.0,27300000000000.0,-2.055,NEGATIVE
47893017.11521447,1624692504.9661684,-188000000.0,64700000000.0,5.125,NEUTRAL
19694206.9791163,569170382.3559132,-74000000.0,20000000000.0,4.385,POSITIVE
14406214.195152571,406213890.79719067,-73200000.0,13000000000.0,5.885,NEUTRAL
7499416608.420932,217753608060.09512,-21600000000.0,6770000000000.0,3.315,POSITIVE
16487362.732906114,449537335.4878831,-106000000.0,15200000000.0,4.640000000000001,POSITIVE
54940385192.4083,1588514479383.911,-52600000.0,46600000000000.0,-8.6,NEGATIVE
21346791.898520242,581776790.4239558,-20600000.0,17900000000.0,20.3,NEUTRAL
14733391.136203727,448005229.2441799,-29700.0,16400000000.0,8.74,NEUTRAL
9304064261034.127,333410082994981.1,-997000000000.0,1.35e+16,0.35550000000000004,POSITIVE
24122616.162582777,694548671.9931762,-2760000.0,21300000000.0,2.205,NEUTRAL
27273606.40157923,803088190.1652759,-100000000.0,27100000000.0,4.455,NEUTRAL
908070785.4894643,25853161757.728382,-5000000000.0,770000000000.0,18.05,NEUTRAL
1728961797341.365,50044578228699.53,-23000000.0,1500000000000000.0,-21.1,NEGATIVE
19947121.50238735,607328498.8964152,-4460000.0,22900000000.0,2.245,POSITIVE
1257523091049.9587,36406129961867.55,-120000000000.0,1380000000000000.0,-4.98,NEGATIVE
1083471523498.703,31359485559967.62,-64600000.0,943000000000000.0,-42.8,NEGATIVE
104412207663.64961,3024884943592.7734,-50900000.0,92600000000000.0,4.145,POSITIVE
1978766985769.485,57594372155855.055,-170000000.0,1840000000000000.0,1.79,NEGATIVE
17682455.281592406,512258397.9092999,-81400000.0,15000000000.0,9.46,NEUTRAL
792104605948.8927,23136871675856.035,-1240000000000.0,742000000000000.0,-38.6,NEGATIVE
23853193.313697103,590662292.2523129,-86900000.0,17800000000.0,6.82,NEUTRAL
1049869597350761.1,3.9636104042761384e+16,-438000000.0,1.62e+18,-164.0,NEGATIVE
33460667236.49132,969751228312.3616,-26600000000.0,29000000000000.0,7.62,NEGATIVE
29942385.837937165,1077484848.960769,-339000000.0,43600000000.0,6.75,NEUTRAL
746967142.247452,22481602605.579292,-3520000000.0,865000000000.0,4.725,POSITIVE
341455752.8844076,7986381330.006099,-31900000.0,226000000000.0,-264.5,NEGATIVE
907788264010.178,26596141492421.04,-157000000000.0,877000000000000.0,1.6749999999999998,POSITIVE
19746303.189489286,582449313.325731,-597000.0,19900000000.0,4.285,NEUTRAL
131469490.28665203,2841359940.5821795,-466000000.0,79300000000.0,1.11,POSITIVE
169141112837.02045,4926940562993.43,-103000000.0,161000000000000.0,-157.0,NEGATIVE
917780663669.5114,26613402671392.234,-821000000000.0,781000000000000.0,-2.04,NEGATIVE
145868416402.08792,3932148973300.3267,-418000000000.0,155000000000000.0,-4.38,POSITIVE
49984793.538826734,1444783473.0134282,-330000000.0,46800000000.0,7.29,POSITIVE
162955487951.30734,4830382921891.551,-190000000000.0,166000000000000.0,-122.0,POSITIVE
14695087.048453972,411412553.57626814,-95.8,13700000000.0,-3.39,POSITIVE
69622028.94420452,2105819803.5862706,-793000000.0,83000000000.0,7.415,POSITIVE
1282740068494.556,37460533385789.59,-28300000.0,1220000000000000.0,-37.65,NEGATIVE
1834181957935.2769,53481250605005.695,-20000000.0,1720000000000000.0,-2.33,NEGATIVE
73313640905.46701,2230776603363.791,-45600000.0,82000000000000.0,-199.0,NEGATIVE
285755715953.2166,8254999276761.994,-10900000000.0,278000000000000.0,7.855,NEGATIVE
1370694061707.8752,39919866536056.1,-200000000.0,1280000000000000.0,1.18,NEGATIVE
1224829335003.833,35723019389080.4,-49000000000.0,1150000000000000.0,2.42,NEGATIVE
10689967692775.77,310349668819779.44,-5570000000000.0,9540000000000000.0,18.6,NEGATIVE
16481291.343040278,475267230.3857608,-20000000.0,15800000000.0,7.43,NEUTRAL
5307660327033.964,153880121889689.78,-72100000.0,4690000000000000.0,-8.045,NEGATIVE
981416666269.2732,28494873863175.094,-1650000000000.0,839000000000000.0,-10.05,NEGATIVE
13341264.512325523,405256218.87298226,-19000000.0,14900000000.0,6.68,NEUTRAL
997459203234.6053,28971438960264.586,-1670000000000.0,866000000000000.0,-7.04,NEGATIVE
13485449.968927493,379110436.80654436,-92200000.0,13000000000.0,5.21,POSITIVE
20503020.481858663,603472281.6271083,-30300000.0,20400000000.0,5.720000000000001,NEUTRAL
543457881391.4919,15909553360231.168,-42000000000.0,528000000000000.0,-2.46,NEGATIVE
76546071.1068822,2067843357.1932359,-219000000.0,72900000000.0,6.745,POSITIVE
56307249.72467285,1641655293.5499568,-219000000.0,53300000000.0,4.81,POSITIVE
26086194.701047003,746457957.7173991,-142000000.0,23900000000.0,5.9,NEUTRAL
221787420892.04877,6431363694193.196,-30300000.0,199000000000000.0,-42.0,POSITIVE
357880574876.21466,10534436721131.736,-118000000000.0,355000000000000.0,-10.25,NEGATIVE
19593859.17652988,589444338.2046721,-128.0,21200000000.0,7.94,NEUTRAL
4238662337494.476,123607712615516.31,-142000000.0,3970000000000000.0,1.185,NEGATIVE
24258150.64338412,776039380.4471786,-122000.0,30100000000.0,4.73,NEUTRAL
20688534.1806508,602411881.2470627,-89400000.0,18900000000.0,4.635,NEUTRAL
259243415301.66376,7520202141554.813,-302000000000.0,221000000000000.0,3.16,POSITIVE
802928822268.0156,23484559542202.6,-829000000000.0,764000000000000.0,0.1385,NEGATIVE
11280460.983712267,327579064.76536906,-64200000.0,9680000000.0,4.54,NEUTRAL
1782143257421.4033,51694181007246.3,-44900000.0,1600000000000000.0,0.887,NEGATIVE
19805175.055988275,590865444.7901496,-556000.0,21100000000.0,8.65,NEUTRAL
611898353791.8257,17803923278413.117,-2310000.0,570000000000000.0,-2.005,NEGATIVE
552425339959.4603,16132359654463.934,-67200000.0,526000000000000.0,-4.890000000000001,NEGATIVE
669103752907.5284,19461052042585.965,-19100000.0,621000000000000.0,-1.6099999999999999,NEGATIVE
8294032.895760491,236731817.79625374,-38000000.0,7030000000.0,13.850000000000001,NEUTRAL
12839095364125.367,373307998526047.1,-16200000000000.0,1.15e+16,2.575,NEGATIVE
16261756.485728905,488416259.5422355,-375000.0,17600000000.0,5.32,NEUTRAL
1552724055.0487583,41937489111.83677,-2300000000.0,1400000000000.0,9.370000000000001,POSITIVE
761604695964.8065,22060701477791.297,-113000000.0,666000000000000.0,-2.645,NEGATIVE
2332855901188.786,67368593354261.38,-16900000000.0,2060000000000000.0,14.5,NEGATIVE
23531552.947894942,717796357.1853838,-57600000.0,26200000000.0,4.07,NEUTRAL
15090825.001388859,438110106.4135389,-61900000.0,14500000000.0,3.79,NEUTRAL
356748605170.9381,10338271317215.166,-77800000000.0,311000000000000.0,-23.95,NEGATIVE
32592115.026377734,954737129.170925,-140000000.0,31600000000.0,5.55,NEUTRAL
198806693255.4949,5860801324147.198,-225000000000.0,212000000000000.0,-71.0,POSITIVE
20146956932.814503,685238948253.721,-13500000000.0,27900000000000.0,1.85,NEUTRAL
386054791418.2154,11210217925582.564,-8470000000.0,366000000000000.0,5.75,NEGATIVE
21498328.411276594,596450221.844608,-77200000.0,19200000000.0,-0.776,POSITIVE
1001737365831.6813,29082054054384.305,-105000000.0,907000000000000.0,-6.0,NEGATIVE
406865066082.7554,11786036768345.29,-3810000.0,353000000000000.0,0.08895,POSITIVE
591829902485.2716,17162456832487.988,-125000000.0,529000000000000.0,-0.6735,NEGATIVE
3599474860750.9683,104836973921365.17,-1820000000000.0,3320000000000000.0,1.405,NEGATIVE
274100811764.15146,7951121007376.138,-271000000000.0,233000000000000.0,0.539,POSITIVE
17719983.779648058,504910795.14387995,-96000000.0,16100000000.0,1.49,POSITIVE
923198916006.6656,27710567153057.902,-1860000000000.0,981000000000000.0,-0.6094999999999999,NEGATIVE
21339233.922282252,473105257.93753624,-90700000.0,14300000000.0,5.015,NEUTRAL
8968718377210.672,363539004244481.6,-359000000.0,1.49e+16,-71.1,POSITIVE
857129659592.7892,24869521362577.58,-1170000000000.0,721000000000000.0,-3.8600000000000003,NEGATIVE
4930590584192.48,144057114234406.9,-72100000.0,4690000000000000.0,-6.2,NEGATIVE
159234235.35235277,4253750100.7211413,-16000000.0,139000000000.0,4.045,POSITIVE
53414831589.92019,1516777886946.3315,-52700000000.0,54400000000000.0,6.055,NEGATIVE
110458804950.15752,3199629579121.6753,-4300000.0,97200000000000.0,-38.9,NEGATIVE
172773224155.91837,5081344013238.917,-44600000.0,171000000000000.0,-161.0,POSITIVE
20854798.796836384,656359908.9067396,-81700000.0,24900000000.0,6.775,NEUTRAL
27547545.62916065,721414723.2814606,-89700000.0,24600000000.0,1.74,POSITIVE
19446494.865539767,562236075.9445925,-21100000.0,16300000000.0,6.21,NEUTRAL
39054257.42381097,867915973.5829797,-7920000.0,28000000000.0,2.875,POSITIVE
13111136.962941583,392417211.92233384,-83600000.0,13900000000.0,5.76,NEUTRAL
771685445506.0348,22415357432966.66,-503000000000.0,697000000000000.0,-8.379999999999999,NEGATIVE
13435451.972792232,363035331.63922024,-95000000.0,11900000000.0,2.56,POSITIVE
9821287.009044949,175461066.81708312,-1510.0,4580000000.0,-14.3,POSITIVE
18898400.023294136,568520516.2150965,-10400000.0,21600000000.0,0.439,POSITIVE
13433236828779.85,389771976027352.6,-16200000000000.0,1.13e+16,7.41,NEGATIVE
26211349.229723644,755792482.0978975,-88100000.0,25000000000.0,5.865,POSITIVE
70663344.64540498,2139414167.039214,-494000000.0,77000000000.0,0.9405000000000001,POSITIVE
1235417303946.7737,35963080825805.43,-1850000000000.0,1120000000000000.0,-0.181,NEGATIVE
9250838.553381395,265311155.26899865,-6560000.0,9290000000.0,-0.0492,NEUTRAL
266805941.33942005,7971162682.034754,-2310000000.0,308000000000.0,6.2,NEUTRAL
349625507.8858701,8203977474.413289,-65800000.0,238000000000.0,-255.5,NEGATIVE
35074936.899425745,719448844.6660277,-104000000.0,23300000000.0,-4.47,POSITIVE
8536375886301.71,247315051615535.12,-1760000000000.0,7180000000000000.0,-0.5335,NEGATIVE
569804790201.2686,16521568393994.145,-155000000.0,500000000000000.0,0.9930000000000001,NEGATIVE
9425503958144.535,273216085847659.6,-3020000000000.0,8040000000000000.0,1.37,NEGATIVE
19405769.703952495,561564833.1225237,-39700000.0,18200000000.0,5.52,NEUTRAL
18978999.710508477,536319409.6729337,-6780000.0,17500000000.0,2.11,POSITIVE
4187860370.351542,121431863258.60034,-16900000000.0,3710000000000.0,3.9299999999999997,POSITIVE
5923449419.704228,154184559738.96967,-2790000000.0,5320000000000.0,-280.0,NEGATIVE
9644771104647.889,281012309345878.56,-10300000000000.0,8930000000000000.0,1.79,NEGATIVE
559993984349.0433,16690495202885.473,-21900000.0,585000000000000.0,-7.22,NEGATIVE
22856458.621254813,660815276.4322643,-36700000.0,19700000000.0,6.88,NEUTRAL
180059918420.02847,5323970171274.861,-299000000000.0,181000000000000.0,-84.30000000000001,NEGATIVE
15044956.57910916,418522367.2696643,-13100000.0,14100000000.0,5.58,NEUTRAL
464545900689.73944,13475382703280.566,-491000000000.0,402000000000000.0,-146.0,NEGATIVE
552638617959.8046,16016798180431.555,-67700000000.0,482000000000000.0,-121.0,NEGATIVE
9008225419039.926,260898440556936.97,-200000000.0,7800000000000000.0,-1.48,NEGATIVE
13388615.952744253,365243942.4587631,-126.0,12100000000.0,5.225,POSITIVE
6508626823362.01,189699698129184.5,-4490000000000.0,6040000000000000.0,-0.35350000000000004,NEGATIVE
19703944.377714455,590463375.307197,-99900000.0,21300000000.0,5.535,NEUTRAL
535328212901.71674,15487689858990.58,-106000000.0,452000000000000.0,-2.98,NEGATIVE
5734931251796.243,166772898766960.47,-3710000000000.0,5200000000000000.0,0.04984,NEGATIVE
2538726143385.613,73862625367447.03,-3700000000000.0,2300000000000000.0,8.04,NEGATIVE
255392599562705.97,9159831406920662.0,-763000000.0,3.71e+17,16.05,POSITIVE
31266398.360048108,886398914.9762397,-54300000.0,29500000000.0,6.11,POSITIVE
32341276.971254963,894895562.4394257,-142000000.0,27800000000.0,8.23,NEUTRAL
2196135651.784222,63807283075.485,-9570000000.0,2030000000000.0,5.93,NEUTRAL
10135750.285482135,291518731.23162436,-355000.0,8880000000.0,5.244999999999999,NEUTRAL
10633589.265926437,203231143.3287193,-6540000.0,6650000000.0,-12.2,POSITIVE
16138558.428138409,465976733.8084217,-14000.0,14000000000.0,6.87,NEUTRAL
33324983.27140288,678661565.5393356,-21700000.0,15400000000.0,2.5599999999999996,POSITIVE
49458374076.96343,1452345166097.5918,-93400000000.0,48100000000000.0,-55.0,NEGATIVE
6324389611699.714,183880183404637.03,-97600000.0,5830000000000000.0,-1.4249999999999998,NEGATIVE
16240712.350317096,467208736.9198604,-5550000.0,14600000000.0,6.29,NEUTRAL
60656030.86733047,2221391649.5243845,-540000000.0,90300000000.0,2.1100000000000003,POSITIVE
14977944.163034003,395448289.6968498,-8580000.0,14100000000.0,0.6085,POSITIVE
1239382513456.671,38700304852845.37,-29400000.0,1460000000000000.0,-3.61,NEGATIVE
3858507302701.8213,111946126654163.42,-4650000000000.0,3300000000000000.0,3.52,NEGATIVE
31083939.7559936,1041897145.2566284,-105000.0,41400000000.0,5.38,NEUTRAL
17675310.380938925,504798047.55535036,-21800000.0,18200000000.0,7.7,NEUTRAL
5447026833212.276,158203620837056.72,-1090000000000.0,4900000000000000.0,-2.01,NEGATIVE
16009348.459039658,475054389.0389532,-1570000.0,16900000000.0,0.711,POSITIVE
525487476695.9045,15225963158732.477,-309000000.0,469000000000000.0,0.1265,NEGATIVE
36890742.803414896,1071431495.3144311,-254000000.0,31900000000.0,7.53,NEUTRAL
36029000.0371553,945330725.9651752,-170000000.0,29300000000.0,9.07,NEUTRAL
1021898610100.9033,29630506238511.406,-678000000000.0,866000000000000.0,3.035,NEGATIVE
39078971.00049111,872261896.4173286,-144000000.0,24200000000.0,11.7,NEUTRAL
510403142448.9718,14776057891595.807,-112000000.0,446000000000000.0,-7.115,NEGATIVE
34205117.62001856,1014542313.9436443,-142000000.0,35300000000.0,2.3449999999999998,POSITIVE
561241397647.8688,16290114013690.195,-946000000000.0,488000000000000.0,-77.65,NEGATIVE
55501297.612012826,1073750353.61704,-823000.0,28800000000.0,25.5,NEUTRAL
820508431848.8922,23756093570293.508,-17800.0,706000000000000.0,0.1855,NEGATIVE
11800012.766217176,341967645.8377248,-41600000.0,10700000000.0,5.0600000000000005,NEUTRAL
638702514.2549685,18709771970.76689,-3410000000.0,678000000000.0,6.395,POSITIVE
20648075.39065065,611749845.5987005,-143000000.0,21200000000.0,11.649999999999999,NEUTRAL
11301727.483930014,344931671.2907084,-43100000.0,12600000000.0,6.66,NEUTRAL
3170808673541.082,92079462141936.42,-2350000000000.0,2820000000000000.0,0.6405000000000001,NEGATIVE
335544763372.88055,9678782044505.49,-77800000000.0,288000000000000.0,-6.76,NEGATIVE
27090224.651409443,618066922.6993948,-19200000.0,20400000000.0,3.96,POSITIVE
17409555.105646558,478286806.3412217,-14400000.0,15400000000.0,5.25,NEUTRAL
1689762650832.8477,42730942566566.26,-2380000000000.0,1400000000000000.0,-2.87,POSITIVE
14836010.848353509,420748574.11272347,-66200000.0,13900000000.0,-1.29,POSITIVE
193939952246.8091,5649106252635.12,-10900000000.0,193000000000000.0,5.54,NEGATIVE
2472760420972.7725,72014096475164.53,-3010000000000.0,2260000000000000.0,4.4,POSITIVE
137066480.69579658,3844239395.46778,-11500000.0,136000000000.0,6.05,POSITIVE
19421532.388691712,561473816.7697484,-35600000.0,17200000000.0,9.15,NEUTRAL
3400124965545.5547,99279956840704.38,-95200000.0,3220000000000000.0,0.0657,POSITIVE
557049859620.8602,16108366586111.662,-400000000.0,469000000000000.0,-0.648,NEGATIVE
7197612493988.055,209071275934280.5,-9360000000000.0,6330000000000000.0,4.17,NEGATIVE
20728071.381519027,655084062.3963108,-26300000.0,25100000000.0,6.09,NEUTRAL
254114283.24467978,5568832220.150734,-3080.0,162000000000.0,-256.0,NEGATIVE
449301314329.87317,13053631949794.906,-428000000.0,410000000000000.0,-33.6,NEGATIVE
9544865.131438093,272852363.4400142,-32500000.0,9230000000.0,9.125,NEUTRAL
254719524.85897726,7364536731.729005,-1180000000.0,214000000000.0,2.335,POSITIVE
51766051.2593254,1520740550.9841876,-149000.0,52000000000.0,10.2,NEUTRAL
451517538865.6724,13195355675963.846,-1390000000.0,434000000000000.0,-2.4050000000000002,NEGATIVE
128523820476.31427,3780962422162.577,-292000000000.0,126000000000000.0,-14.55,NEGATIVE
11589185.97494546,340405302.8508161,-13800.0,11600000000.0,7.43,NEUTRAL
267054557088.0682,7993941551739.789,-347000000000.0,282000000000000.0,1.77,NEGATIVE
1894257342713.0608,54844927931767.45,-852.0,1600000000000000.0,0.9245,NEGATIVE
53510103802.17857,1488897363315.8367,-10000000000.0,50300000000000.0,19.75,NEUTRAL
17542931.965392265,488451181.1988191,-106000000.0,15200000000.0,5.64,POSITIVE
142782379113.8286,4535948612890.691,-66100000.0,174000000000000.0,-175.0,POSITIVE
